"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.756944444444444,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.881492859705479,"Preprocessor1_Model1"
"3","roc_auc","binary",0.794199785177229,"Preprocessor1_Model1"
"4","tss_max","binary",0.475402792696026,"Preprocessor1_Model1"
