"","var","importance","mean","sd","min","q25","med","q75","max"
"1","sst",37.78,0.537658252902531,0.00512959801176799,0.53002102957216,0.536955913946543,0.537072516383588,0.54035213491082,0.543889669699542
"2","sbtm",22.08,0.729823249872925,0.00442524747134725,0.725377623704849,0.726456575817516,0.728262754093028,0.733848824536114,0.735170471213119
"3","mld",12.7,0.844567171123243,0.00471607085481769,0.83951070133686,0.840344763685318,0.845395320683975,0.846650636820047,0.850934433090015
"4","fish_biomass",8.71,0.893407822136936,0.00272684243514746,0.890815174278059,0.891115704340529,0.892516010826899,0.895917096358066,0.896675124881127
"5","dfs",7.15,0.91245156541971,0.000742556727850672,0.911604648055577,0.911870171812005,0.912419920511118,0.912977169387858,0.913385917331991
"6","tbtm",6.6,0.919179280562493,0.00160194450568457,0.917602632671844,0.918575848802965,0.918890646245242,0.918950016652312,0.921877258440103
"7","sss",3.75,0.954096866518951,0.00189087282328977,0.952376245140554,0.953108721793558,0.953220539860047,0.954630397662575,0.957148428138021
"8","u",0.33,0.995911673523916,7.55693399800943e-05,0.995810746846664,0.995875712140725,0.995918987715493,0.995938281313691,0.996014639603005
"9","xbtm",0.27,0.99674180682512,9.23230023529114e-05,0.99666130608918,0.996692984061623,0.996702889966164,0.996756777943132,0.996895076065498
"10","log_depth",0.25,0.996880931071287,6.17947960773775e-05,0.996804574740356,0.996824766979386,0.996910696287852,0.996924421708197,0.996940195640641
"11","v",0.24,0.997116842860546,8.0360451402837e-05,0.997017940996251,0.997058017963359,0.997118226762088,0.997181490215731,0.997208538365303
"12","depth",0.13,0.998445333661115,0.000124008348828634,0.998260953439368,0.998420168256297,0.998445658466438,0.998499963390333,0.998599924753138
