"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",46.32,0.422073378592749,0.0292413003512763,0.391009363619047,0.393125544317293,0.42926809209114,0.43924409951586,0.457719793420404
"2","sst",20.06,0.749701842887644,0.0170391374522477,0.720535787507831,0.749026370479376,0.757525809924742,0.758892269589551,0.76252897693672
"3","dfs",7.92,0.901147808397808,0.00507607000081637,0.89362150975522,0.899865935248497,0.901568861634597,0.90317014544728,0.907512589903447
"4","tbtm",7.32,0.908699135844533,0.00655174687835665,0.897181467782508,0.910173945785053,0.910588691166479,0.91260083853868,0.912950735949947
"5","mld",6.44,0.919626429926686,0.0113492672128067,0.904112180170628,0.915610662110962,0.9171377968076,0.928422009069076,0.932849501475164
"6","v",4.63,0.942189421026455,0.00829753864748357,0.929731329229215,0.939697024113423,0.94264923588676,0.947339614423358,0.951529901479522
"7","u",4.61,0.942459397994488,0.00729036143986817,0.936687061800512,0.937741294480139,0.939703645023865,0.94352857098608,0.954636417681843
"8","xbtm",2.35,0.970684533344351,0.00504649008959904,0.965587427220127,0.965716968233481,0.970753795525653,0.974890986773529,0.976473488968965
"9","sbtm",0.35,0.995688940465354,0.000219828393773921,0.99535284220215,0.995634566670103,0.995703563075215,0.995819706139732,0.995934024239569
"10","sss",0,1,0,1,1,1,1,1
