"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.712328767123288,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.532251793382086,"Preprocessor1_Model1"
"3","roc_auc","binary",0.767832167832168,"Preprocessor1_Model1"
"4","tss_max","binary",0.477522477522478,"Preprocessor1_Model1"
