"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.992990654205608,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.978070423605841,"Preprocessor1_Model1"
"3","roc_auc","binary",0.996818136621259,"Preprocessor1_Model1"
"4","tss_max","binary",0.985814192436445,"Preprocessor1_Model1"
