"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.939965694682676,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.901011678741922,"Preprocessor1_Model1"
"3","roc_auc","binary",0.828961385654664,"Preprocessor1_Model1"
"4","tss_max","binary",0.564087781523769,"Preprocessor1_Model1"
