"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.811320754716981,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.940298559093446,"Preprocessor1_Model1"
"3","roc_auc","binary",0.877168576104746,"Preprocessor1_Model1"
"4","tss_max","binary",0.622749590834697,"Preprocessor1_Model1"
