"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",1.39,0.982112047898265,0.0022724012700655,0.978669303751568,0.981389064905177,0.982302562088546,0.983685780112398,0.984513528633638
"2","brick_sst",46.5,0.401705341256954,0.0355301320066275,0.339721344189111,0.403605644690967,0.421396886096707,0.421446280669404,0.422356550638582
"3","brick_tbtm",17.3,0.777485697987706,0.0121321506517606,0.76577289070524,0.770481132370064,0.774949220905875,0.778887501345167,0.797337744612182
"4","brick_sss",1.97,0.974703074583311,0.00194664304355164,0.971856783462613,0.973527694912169,0.975629224343913,0.976137020700789,0.976364649497072
"5","brick_sbtm",1.48,0.981006338011747,0.00500883629505506,0.976179370427144,0.976974060203636,0.979297406729141,0.985282642025017,0.987298210673799
"6","brick_mld",4.38,0.943656828134226,0.00719143283262543,0.933876281870572,0.940355695636786,0.944757624292245,0.945950802365191,0.953343736506337
"7","dfs",16.87,0.782915036680025,0.0112596863402709,0.770182124592052,0.775039276798874,0.780110003336067,0.793915316030086,0.795328462643047
"8","brick_u",0.34,0.995681287348368,0.000201158817098897,0.99541984421671,0.995571474650053,0.995671637180716,0.99580536895374,0.995938111740622
"9","brick_v",5.97,0.923242504726094,0.00746235076546021,0.91804898844378,0.918535570675823,0.919858667100651,0.923804666554331,0.935964630855885
"10","brick_xbtm",3.81,0.950968396528465,0.0021162968706843,0.948766001867569,0.949183716424453,0.950568009856687,0.952945325439472,0.953378929054145
