"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",3.25,0.908380936672685,0.00542918826062569,0.902197031033338,0.905462878525043,0.907180144060795,0.910648455412665,0.916416174331583
"2","brick_sst",25.03,0.294424796744486,0.0198606212302329,0.270699207777503,0.285752784374715,0.295224400545569,0.295394539936594,0.32505305108805
"3","brick_tbtm",6.28,0.822930428097716,0.00356169769131236,0.818005378979395,0.821061749093802,0.823475297806594,0.824795156346844,0.827314558261945
"4","brick_sss",6.4,0.819607648291195,0.0113828360480365,0.805221559634211,0.813899189649751,0.816757051182794,0.82916136024973,0.832999080739487
"5","brick_sbtm",8.82,0.751310543783474,0.0114299973187952,0.741928453804987,0.744372405492021,0.74497020886908,0.755952493342445,0.769329157408839
"6","brick_mld",6.66,0.812223753376226,0.0159257558451813,0.795301408437384,0.802900542970101,0.812457680576288,0.812923600092431,0.837535534804923
"7","dfs",19.8,0.441725039800937,0.0266144955163995,0.405617361663172,0.428090787937508,0.448388641940138,0.449637144569519,0.476891262894345
"8","brick_u",4.64,0.869200564138731,0.0103395893294792,0.850878791780488,0.872198037516031,0.872606734304951,0.874751370912463,0.875567886179721
"9","brick_v",10.88,0.693333941156852,0.0218938441886468,0.666867990925703,0.686282536100858,0.688029193298555,0.698862006336725,0.726627979122419
"10","brick_xbtm",8.24,0.767639195270778,0.015656899803054,0.741769329057904,0.765489860233094,0.773883490514754,0.774613852732285,0.782439443815852
