"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",79.09,0.0299142841083266,0.0446516096257169,-0.00974240179655776,0.00018110785417249,0.0207638624054143,0.0349037306725845,0.10346512140602
"2","xbtm",10.93,0.865908714271132,0.0393801899171443,0.830254464840757,0.840536860838431,0.844938805626347,0.891304941882516,0.922508498167607
"3","mld",6.32,0.92250113044234,0.0144127810491756,0.911424631760267,0.912801841781275,0.918212185282377,0.923166893380595,0.946900100007183
"4","u",2.63,0.967751580507475,0.00461605100795416,0.95979768712874,0.967933329820515,0.969561259707572,0.970068048886251,0.971397576994298
"5","sss",1.02,0.987440325946687,0.00117104493078606,0.985797921931112,0.987003807640519,0.987340520018957,0.988202615063245,0.9888567650796
"6","v",0.01,0.999895818121067,2.18281440351945e-05,0.999857739582562,0.999897608159328,0.999904981887767,0.999908731661436,0.999910029314242
"7","sst",0,1,0,1,1,1,1,1
"8","tbtm",0,1,0,1,1,1,1,1
"9","sbtm",0,1,0,1,1,1,1,1
"10","log_depth",0,1,0,1,1,1,1,1
