"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",3.55,0.974412461886038,0.00122854376714008,0.972743747200092,0.973885616820039,0.974269695752826,0.975249330845022,0.975913918812211
"2","brick_sst",11.22,0.91909812360699,0.00728098652986237,0.90832685969519,0.916852981148573,0.919011800393962,0.924046045928029,0.927252930869198
"3","brick_tbtm",2.34,0.983127663889457,0.00063548017914586,0.982346347442125,0.982537517974058,0.983469928810027,0.983572106795789,0.983712418425286
"4","brick_sss",0.99,0.992882882514351,0.00092183553127763,0.991885467105294,0.992399397065496,0.992476943118282,0.993490402772242,0.994162202510441
"5","brick_sbtm",1.08,0.992233722520762,0.00026323424969648,0.992001405938022,0.992022817650835,0.992178453269698,0.992322630663736,0.992643305081521
"6","brick_mld",1.04,0.992474307674919,0.00098337931126423,0.99116400145515,0.991784374103406,0.992722764510583,0.993151294407136,0.993549103898321
"7","dfs",78.12,0.436521188441725,0.0428830756659127,0.379085496759765,0.405139612319133,0.448958677852477,0.474189398252048,0.475232757025202
"8","brick_u",0.24,0.998233682921276,0.000171378262429814,0.998053471606251,0.998092681112837,0.998204318539457,0.998371489366336,0.998446453981498
"9","brick_v",0.71,0.994887629439522,0.000963512905148306,0.994079307145753,0.9941280837984,0.994374743605488,0.995761702445792,0.996094310202175
"10","brick_xbtm",0.72,0.994822205645294,0.000777530950829098,0.99402086180181,0.994173384097468,0.994667973368384,0.995475638509768,0.995773170449038
