"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",0,1,0,1,1,1,1,1
"2","brick_sst",16.1,0.883004062884044,0.00649623179665395,0.873166230457017,0.881996219604356,0.882084568979653,0.888197322564738,0.889575972814453
"3","brick_tbtm",5.99,0.956482219116777,0.00258318262944275,0.952575728695482,0.956187550370234,0.956631839044904,0.957260198353994,0.959755779119271
"4","brick_sss",3.35,0.975683548300818,0.00362751835304196,0.970933518709735,0.974401898699452,0.975505078524563,0.97665375461336,0.980923490956978
"5","brick_sbtm",1.87,0.986404817108564,0.00074078095598407,0.985778504540808,0.986019228560386,0.986272965125653,0.986275762414201,0.98767762490177
"6","brick_mld",0.69,0.994968270013498,0.00111952691353283,0.993910413050652,0.994397465228898,0.994716663257971,0.994976344233797,0.996840464296171
"7","dfs",71.62,0.47947781748509,0.0124812522028741,0.460459688228097,0.477091303502628,0.479296310556771,0.486899835428786,0.49364194970917
"8","brick_u",0,1,0,1,1,1,1,1
"9","brick_v",0.35,0.99747850713756,0.000651286951213479,0.996584646554092,0.997155904165813,0.997455164557856,0.997987651798773,0.998209168611266
"10","brick_xbtm",0.04,0.999679652468477,3.22637282222294e-05,0.999629135337785,0.999669386451748,0.999689619348068,0.999697446936544,0.999712674268243
