"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.910891089108911,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.811237995498233,"Preprocessor1_Model1"
"3","roc_auc","binary",0.976767676767677,"Preprocessor1_Model1"
"4","tss_max","binary",0.911111111111111,"Preprocessor1_Model1"
