"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",0.93,0.993227200332016,0.000463383570151628,0.992612777633177,0.992861294184041,0.993441735213279,0.993545873657714,0.993674320971868
"2","brick_sst",54.93,0.598387681452454,0.0385551044768061,0.558438289489381,0.575455615335122,0.593065687243128,0.605378785363977,0.659600029830661
"3","brick_tbtm",1.87,0.986356168297279,0.00206323118595027,0.984518996515777,0.984990877932522,0.985208269064819,0.987821426786236,0.989241271187042
"4","brick_sss",4.04,0.970426576782883,0.00337095003830533,0.96687387752961,0.968316683212247,0.968905927230175,0.973652115195968,0.974384280746414
"5","brick_sbtm",0.46,0.996665532232196,0.000567059482263606,0.9957475198109,0.996665661830099,0.996725706274162,0.996904615825557,0.997284157420262
"6","brick_mld",2.75,0.979891913835293,0.00138353635954105,0.978241020481258,0.979084118348023,0.97991291286989,0.980302333646037,0.981919183831256
"7","dfs",23.85,0.825606894592865,0.0154862119286528,0.804709441307691,0.813578219168482,0.834070662050909,0.83595930770482,0.839716842732421
"8","brick_u",4.85,0.964512494445654,0.00438321251061857,0.958041966260645,0.96186032216497,0.967214018978055,0.967591800518602,0.967854364306
"9","brick_v",4.05,0.970388173768938,0.00521486497015168,0.964859646931055,0.966107074706989,0.970369273084305,0.972895517473236,0.977709356649107
"10","brick_xbtm",2.27,0.983419178689134,0.00329238138293727,0.980083134537196,0.981305715037763,0.982808938180494,0.984324139527699,0.98857396616252
