"","var","importance","mean","sd","min","q25","med","q75","max"
"1","sbtm",43.62,0.47551175697171,0.0571650984653475,0.427560890123396,0.432519860171266,0.445328363728481,0.51767653469698,0.554473136138426
"2","depth",23.71,0.71493580570768,0.0566023843000053,0.652326976527706,0.672060994281102,0.716720948925758,0.737825351615051,0.795744757188784
"3","dfs",18.83,0.773592202625608,0.0412212519743886,0.718901903768464,0.757366628373601,0.762157773249032,0.811531919311887,0.818002788425055
"4","sss",10.46,0.874192053668249,0.0132437025765767,0.854884810482337,0.867886805246112,0.877601774742869,0.881359666753227,0.889227211116704
"5","sst",3.37,0.959428621962162,0.00738898651421733,0.951359060171667,0.955657343202093,0.958476128278734,0.960519340944088,0.971131237214228
"6","tbtm",0,1,0,1,1,1,1,1
"7","mld",0,1,0,1,1,1,1,1
"8","u",0,1,0,1,1,1,1,1
"9","v",0,1,0,1,1,1,1,1
"10","xbtm",0,1,0,1,1,1,1,1
"11","log_depth",0,1,0,1,1,1,1,1
"12","fish_biomass",0,0.999992307521786,1.92986196116466e-06,0.999989757471636,0.999991362663081,0.999992379736647,0.999993113517213,0.999994924220355
