"","var","importance","mean","sd","min","q25","med","q75","max"
"1","fish_biomass",51.59,0.528701033385027,0.0889474057510371,0.437847350317298,0.509196219909748,0.509203617494165,0.509366583214998,0.677891395988927
"2","mld",14.34,0.869048813311572,0.0168340377263945,0.849583066681437,0.859415186038494,0.864161818792288,0.880546640224015,0.891537354821627
"3","depth",10.91,0.900302957823698,0.0058625091648003,0.891550345140729,0.897949211170079,0.900971748732733,0.905069522996483,0.905973961078464
"4","sbtm",10.07,0.908040031619155,0.00765169324507566,0.896601108726911,0.905090977705204,0.90989809567469,0.911785463898471,0.9168245120905
"5","tbtm",6.49,0.940685789429991,0.00418830635555994,0.934838952755219,0.939068229502625,0.940650850208962,0.942816136241771,0.946054778441377
"6","xbtm",4.16,0.962042205898757,0.00400791210272525,0.958585526733001,0.959611274732431,0.960367926057526,0.963084439973011,0.968561861997817
"7","sst",1.53,0.986049967421921,0.00231464712771625,0.984169734732009,0.98419513374215,0.985216411868056,0.987045147988035,0.989623408779353
"8","sss",0.74,0.993281102887414,0.000763953530890068,0.992699676342723,0.992719351744973,0.993114019691609,0.993305927755554,0.99456653890221
"9","u",0.18,0.998375392066362,0.000221205459177233,0.998121399854264,0.998249318254669,0.998396273754687,0.998396273754687,0.998713694713504
"10","v",0,1,0,1,1,1,1,1
"11","log_depth",0,1,0,1,1,1,1,1
"12","dfs",0,1,0,1,1,1,1,1
