"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.863157894736842,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.504657157747026,"Preprocessor1_Model1"
"3","roc_auc","binary",0.947777777777778,"Preprocessor1_Model1"
"4","tss_max","binary",0.866666666666667,"Preprocessor1_Model1"
