"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.4704,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.744930952281699,"Preprocessor1_Model1"
"3","roc_auc","binary",0.824640287769784,"Preprocessor1_Model1"
"4","tss_max","binary",0.497497654050672,"Preprocessor1_Model1"
