"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.9024,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.897218102365451,"Preprocessor1_Model1"
"3","roc_auc","binary",0.853286935668856,"Preprocessor1_Model1"
"4","tss_max","binary",0.571864247732249,"Preprocessor1_Model1"
