"","var","importance","mean","sd","min","q25","med","q75","max"
"1","brick_sst",41.89,0.25390457751909,0.0400657884126806,0.196617746553409,0.246890664164919,0.249045943960501,0.270113399201082,0.306855133715538
"2","brick_tbtm",15.38,0.726024116699735,0.0274441942725913,0.68619779278829,0.713737081056723,0.727700956488858,0.75057348899948,0.751911264165322
"3","brick_depth",6.81,0.878651604221012,0.0130347657644865,0.859355159600541,0.87757384305933,0.877794878908319,0.88294267516543,0.895591464371442
"4","fish_biomass",6.79,0.879035818216869,0.0107313982069054,0.867133335141679,0.868559717860622,0.881561309503962,0.887261907323368,0.890662821254716
"5","dfs",5.95,0.89396989503546,0.00751792906411426,0.886223194722395,0.890277495209042,0.891259328796046,0.896302463535001,0.905786992914818
"6","brick_u",5.61,0.900159469330904,0.00669599423867332,0.889828137051036,0.897480098086311,0.902628233136023,0.90405769427884,0.906803184102311
"7","brick_xbtm",4.78,0.91481426799891,0.00410079907383023,0.909191785951594,0.912099901063038,0.916057877794981,0.917471355824333,0.919250419360604
"8","brick_v",4.41,0.921395764645015,0.00653292178034537,0.91339299494375,0.91735505286063,0.920371603659629,0.926530649188423,0.929328522572645
"9","brick_sss",3.96,0.929435196497127,0.00672189250949369,0.919812079685207,0.925765233088293,0.930951338136156,0.934095756917137,0.936551574658843
"10","brick_sbtm",3.57,0.936358921283856,0.00828206800716476,0.925191047200482,0.931437104444245,0.936976692209185,0.9424588626041,0.945730899961266
"11","brick_mld",0.82,0.985377441038447,0.00070395812314254,0.984261486961806,0.985220989934895,0.985521829129135,0.98577510880387,0.986107790362532
"12","log_depth",0,1,0,1,1,1,1,1
