"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.876712328767123,"Preprocessor1_Model1"
"2","boyce_cont","binary",NA,"Preprocessor1_Model1"
"3","roc_auc","binary",0.9296875,"Preprocessor1_Model1"
"4","tss_max","binary",0.859375,"Preprocessor1_Model1"
