"","var","importance","mean","sd","min","q25","med","q75","max"
"1","sss",34.56,0.356308439057663,0.0622967524112609,0.267269661943049,0.349630804560336,0.354401659136187,0.367822131135557,0.442417938513185
"2","dfs",29.04,0.459036655925031,0.0823590125595445,0.349941389011169,0.437254392438823,0.461241639100173,0.466484400913243,0.580261458161749
"3","mld",23.47,0.562747271451095,0.0446930227266784,0.498012656639654,0.552461563237654,0.556321390455289,0.590519216133042,0.616421530789837
"4","tbtm",3.41,0.936519042393395,0.00911447793754391,0.922309544508833,0.933053992048365,0.939378000430375,0.94345042861281,0.944403246366594
"5","v",2.75,0.948738928813312,0.00685095509727971,0.938254107506165,0.945745134392122,0.95120839425464,0.953206897591378,0.955280110322255
"6","u",2.67,0.950258315616158,0.00367205389998189,0.947173729937344,0.94774745380762,0.948721572643314,0.951552718283306,0.956096103409206
"7","sbtm",2.31,0.956951951846803,0.00339866358240643,0.952637392784241,0.954659762179476,0.95690960959089,0.959939521914189,0.960613472765219
"8","xbtm",0.94,0.982397640608472,0.0017703031584651,0.979868579796207,0.981600016320472,0.982469970482071,0.98370631044069,0.984343326002921
"9","log_depth",0.45,0.991576113900457,0.00249324083961261,0.988413870086049,0.989348413623823,0.993043241686665,0.993370403455495,0.993704640650251
"10","fish_biomass",0.39,0.992694537262851,0.000465657833858646,0.992272078051138,0.992282528289233,0.992543390958267,0.993114672208147,0.993260016807472
