"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",66.42,0.0733458772787053,0.077849740202649,-0.00479218423352531,0.0223338510099471,0.0726365717626167,0.0786840032586988,0.197867144595789
"2","tbtm",18.51,0.74178275133022,0.0473378699717457,0.673432944520402,0.728025187985578,0.739832776120459,0.766990186906108,0.800632661118555
"3","u",9.66,0.865196119044552,0.0310986442823452,0.819108459301981,0.854626458796339,0.868041833656446,0.882700589963693,0.901503253504301
"4","mld",4.2,0.94134382501056,0.00467719790622915,0.933377515403936,0.941083301599579,0.943124295463633,0.944451054516429,0.944682958069225
"5","sst",1.2,0.983193253554171,0.00343157896410016,0.977171989269547,0.983600555229839,0.98481033265062,0.984993031276577,0.98539035934427
"6","sss",0,1,0,1,1,1,1,1
"7","sbtm",0,1,0,1,1,1,1,1
"8","v",0,1,0,1,1,1,1,1
"9","xbtm",0,1,0,1,1,1,1,1
"10","log_depth",0,1,0,1,1,1,1,1
