"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",22.93,0.677393136770003,0.0104127498073508,0.668568850378263,0.669973066056811,0.671772610682069,0.68444298371429,0.692208173018582
"2","mld",20.55,0.710892733660551,0.00558342270623359,0.703050271182406,0.707234131037413,0.713109962274237,0.714586513491132,0.716482790317567
"3","sst",20.51,0.711510173316391,0.0093550319654369,0.69954530916796,0.706979176123513,0.711663754285853,0.714542250764086,0.724820376240543
"4","fish_biomass",16.06,0.77402031945642,0.00349786949759619,0.769071961961018,0.773389722871307,0.774044440179929,0.774720742934162,0.778874729335686
"5","tbtm",6.59,0.907310420200162,0.00278329442522276,0.902869212615742,0.907421217123107,0.907811906612549,0.90787053901715,0.91057922563226
"6","sss",4.11,0.942177556552491,0.00160447960897706,0.940239986962453,0.940829342187202,0.942471240765803,0.943388141433312,0.943959071413686
"7","sbtm",3.65,0.948716538178671,0.000573260189616322,0.948254699214966,0.948267679267188,0.948389373739135,0.949220249321332,0.949450689350736
"8","v",2.82,0.960305919178774,0.00157724996811889,0.957890508852148,0.960168071999814,0.96019493972812,0.961120222420035,0.962155852893752
"9","xbtm",1.43,0.97988695449418,0.000454747554943569,0.979248145229145,0.979674169460697,0.979906733427442,0.980185650828808,0.980420073524809
"10","log_depth",0.86,0.987944985041752,0.000586589561429991,0.987106394855862,0.987837837484685,0.98801361319847,0.988014578645569,0.988752501024176
"11","u",0.49,0.993049549875187,0.000311512511952973,0.992662363749261,0.992841622330888,0.99302406355207,0.993329920855069,0.993389778888646
