"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.980392156862745,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.984646944261794,"Preprocessor1_Model1"
"3","roc_auc","binary",0.835,"Preprocessor1_Model1"
"4","tss_max","binary",0.77,"Preprocessor1_Model1"
