"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",0,1,0,1,1,1,1,1
"2","brick_sst",0,1,0,1,1,1,1,1
"3","brick_tbtm",0.02,0.999713086562038,6.0023181803054e-05,0.999651049904301,0.999664669232624,0.999697315731979,0.999774919634158,0.999777478307128
"4","brick_sss",8.25,0.8778705381875,0.0131375539921999,0.859369751150256,0.871317326078123,0.878330928588668,0.889044214170354,0.891290470950098
"5","brick_sbtm",0,1,0,1,1,1,1,1
"6","brick_mld",5.95,0.911993226717189,0.0150063583142421,0.885901005546211,0.912951834087671,0.918192372457838,0.920637728279277,0.922283193214947
"7","dfs",65.37,0.0323462706520762,0.0462485041612442,-0.0155814154655741,0.0183691930085224,0.0189362138842568,0.0309698235976596,0.109037538235516
"8","brick_u",0.26,0.996163145538427,0.000810446003636084,0.995111957653148,0.995757947823205,0.996199794481414,0.99645531750181,0.997290710232558
"9","brick_v",0,0.999997697457501,5.1309899020268e-07,0.999997135882408,0.999997341966505,0.999997554093901,0.999998108229522,0.99999834711517
"10","brick_xbtm",20.15,0.701687605000737,0.0286196878145307,0.666099315289368,0.689397536788541,0.69107355090048,0.726724612482132,0.735143009543163
