"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",95.13,0.00904142948923192,0.0800370258232229,-0.0985322513957053,-0.0430888751311889,0.0191451761246398,0.0792679780812438,0.0884151197671703
"2","v",3.35,0.965064106959774,0.00651983822554023,0.956571837952144,0.961164796562763,0.965728320268914,0.968329408743194,0.973526171271856
"3","xbtm",1.52,0.984191998353094,0.00433326566172138,0.980280472744424,0.980493766283406,0.982499895994087,0.988786796023932,0.98889906071962
"4","sst",0,1,0,1,1,1,1,1
"5","tbtm",0,1,0,1,1,1,1,1
"6","mld",0,1,0,1,1,1,1,1
"7","sss",0,1,0,1,1,1,1,1
"8","sbtm",0,1,0,1,1,1,1,1
"9","u",0,1,0,1,1,1,1,1
"10","log_depth",0,1,0,1,1,1,1,1
"11","fish_biomass",0,1,0,1,1,1,1,1
