"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",0,1,0,1,1,1,1,1
"2","brick_sst",0.71,0.992339300585428,0.000825689298778446,0.991235990055527,0.991677595745665,0.992809962031867,0.992906773043822,0.993066182050258
"3","brick_tbtm",0,1,0,1,1,1,1,1
"4","brick_sss",0,1,0,1,1,1,1,1
"5","brick_sbtm",0.02,0.999759867806117,2.38756453306401e-05,0.999726640530078,0.999748295975742,0.999763360056485,0.999771116378006,0.999789926090274
"6","brick_mld",0.99,0.989294288734642,0.00111723542273444,0.988054992091399,0.988150527225909,0.989693528257295,0.990182147516005,0.990390248582604
"7","dfs",97.61,-0.0556104027802979,0.0579511602775038,-0.115853887918072,-0.0835021263575644,-0.0695968463291074,-0.0470706633624163,0.0379715100656707
"8","brick_u",0,0.999987732350269,3.59504882882239e-06,0.999982941878176,0.999985004873755,0.999989515598657,0.999989681445189,0.99999151795557
"9","brick_v",0.13,0.998550061484715,0.000319267626110978,0.998107207437761,0.998420919385277,0.998530570069921,0.998746756800373,0.99894485373024
"10","brick_xbtm",0.53,0.994255920370285,0.000527017953696746,0.993717262452937,0.99401499654616,0.994065444188378,0.994383173082139,0.995098725581811
