"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.965909090909091,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.0591312395989083,"Preprocessor1_Model1"
"3","roc_auc","binary",0.901162790697674,"Preprocessor1_Model1"
"4","tss_max","binary",0.837209302325582,"Preprocessor1_Model1"
