"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",68.32,0.256345172753623,0.0446940898649349,0.188982947445833,0.251155162462105,0.260981168480961,0.266874242403495,0.313732342975723
"2","sss",27.25,0.703372047255667,0.053766880730157,0.62534463468166,0.683389391918687,0.711961624264397,0.725675448922991,0.7704891364906
"3","mld",3.76,0.959112294089671,0.0052262360900619,0.950354164338762,0.95926149026011,0.959698490310507,0.963098216108915,0.963149109430062
"4","u",0.64,0.992995282327038,0.00129411886424061,0.991450697623875,0.992390870497641,0.992447189991445,0.994271821258984,0.994415832263247
"5","log_depth",0.03,0.999692145630277,3.18244798521545e-05,0.999652654892574,0.999674142298104,0.999684750218679,0.999722649079916,0.99972653166211
"6","sst",0,1,0,1,1,1,1,1
"7","tbtm",0,1,0,1,1,1,1,1
"8","sbtm",0,1,0,1,1,1,1,1
"9","v",0,1,0,1,1,1,1,1
"10","xbtm",0,1,0,1,1,1,1,1
"11","fish_biomass",0,1,0,1,1,1,1,1
