"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",10.75,0.956605933661833,0.0107910419398963,0.943086858501791,0.946946697767706,0.962638799957097,0.963397996103756,0.966959315978816
"2","brick_sst",1.22,0.99507312345084,0.000759244553055259,0.994035274447252,0.994496740550273,0.995529014773013,0.995558091795207,0.995746495688456
"3","brick_tbtm",0.53,0.997870872195877,0.000234982478830663,0.997661489932108,0.997698856950441,0.997758291472525,0.998038001378536,0.998197721245775
"4","brick_sss",3.63,0.985365769353723,0.00733417068711533,0.973275827855408,0.985910126248084,0.986138820606257,0.988507500089971,0.992996571968895
"5","brick_sbtm",33.38,0.865308063976197,0.0187134922185002,0.834056759063445,0.866505833775546,0.867989887650402,0.874471587275992,0.883516252115603
"6","brick_mld",3.18,0.987155137512778,0.00563189431175513,0.979674325167337,0.983846375509876,0.987369464731109,0.991028792773922,0.993856729381645
"7","dfs",28.2,0.886201405521494,0.0278675873732207,0.854524336492059,0.864430430856683,0.890279262634011,0.896856867960523,0.924916129664193
"8","brick_u",11.46,0.953770823875731,0.00575153589021803,0.947106205733011,0.949693775453843,0.952829410743503,0.958576080153804,0.960648647294494
"9","brick_v",0.49,0.998007338168786,0.000368155356454492,0.997684784212811,0.997832019320335,0.997928775201821,0.997952726305362,0.998638385803598
"10","brick_xbtm",7.16,0.971106038038572,0.0141726125071571,0.960704996360751,0.960732840697037,0.96281507035976,0.978691209315763,0.99258607345955
