"","var","importance","mean","sd","min","q25","med","q75","max"
"1","fish_biomass",37.41,0.335424673610206,0.0307593501447214,0.290645401448963,0.323202235201441,0.335392085594883,0.362614683155812,0.365268962649931
"2","dfs",22.21,0.60538942289253,0.0441789908552258,0.553617333148332,0.570992569955242,0.614387936385335,0.622938604735767,0.665010670237974
"3","log_depth",16.33,0.709987509536723,0.0189796809559212,0.682922751023416,0.699278631213323,0.715244083976945,0.721920495675025,0.730571585794906
"4","mld",14.45,0.74325850517148,0.0218427418546657,0.717963659318071,0.730409831023004,0.739760682493587,0.75348983377389,0.774668519248847
"5","xbtm",9.59,0.82958554829102,0.0255383543567795,0.797292925904098,0.814649150435988,0.832107371701422,0.838954647988696,0.864923645424898
"6","sst",0,1,0,1,1,1,1,1
"7","tbtm",0,1,0,1,1,1,1,1
"8","sss",0,1,0,1,1,1,1,1
"9","sbtm",0,1,0,1,1,1,1,1
"10","u",0,1,0,1,1,1,1,1
"11","v",0,1,0,1,1,1,1,1
