"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",46.91,0.4279689367309,0.0574506505057653,0.349667860513377,0.38600431333025,0.458260873416504,0.459822266052505,0.486089370341864
"2","sst",28,0.658601728416024,0.0607071289555189,0.562873383884471,0.663933771373998,0.665140561169728,0.668984611093827,0.732076314558096
"3","v",11.58,0.858786775990799,0.0283048898580809,0.831524454876711,0.841190496591369,0.850215167473977,0.867461122938679,0.903542638073258
"4","fish_biomass",6.99,0.91477701830607,0.0160611144912734,0.889725214636461,0.913370937210834,0.914252599065821,0.9239109760618,0.932625364555433
"5","tbtm",5.97,0.927169196980175,0.0124222187469702,0.905874696738038,0.927135931178163,0.931770296164629,0.934364536105345,0.936700524714701
"6","u",0.55,0.993339211118423,0.0034291525635302,0.987504042277576,0.993177908105534,0.994532733408696,0.995705490440636,0.995775881359674
"7","mld",0,1,0,1,1,1,1,1
"8","sss",0,1,0,1,1,1,1,1
"9","sbtm",0,1,0,1,1,1,1,1
"10","xbtm",0,1,0,1,1,1,1,1
"11","log_depth",0,1,0,1,1,1,1,1
