"","var","importance","mean","sd","min","q25","med","q75","max"
"1","brick_sst",28.97,0.589433106195811,0.00887733862852534,0.578382611991482,0.581793711378398,0.592763484022325,0.595423767269674,0.598801956317174
"2","dfs",24.72,0.649682314320011,0.00176961840634187,0.647957640626619,0.648265482803348,0.649340104267194,0.650599841136682,0.652248502766211
"3","fish_biomass",13.55,0.807921981957659,0.00741557253676931,0.80055437051585,0.803510492378113,0.806732961057127,0.808896049192106,0.819916036645099
"4","brick_mld",10.88,0.845855037436473,0.00624828069590045,0.835745260552148,0.845853063024016,0.846567610467151,0.848400976446263,0.852708276692788
"5","brick_sss",6.92,0.901938332299424,0.00181851505741942,0.90015998500333,0.90046105786478,0.90151018912727,0.903103915745351,0.904456513756386
"6","brick_sbtm",6.75,0.904377979607921,0.00164815078069945,0.902825679612394,0.903287141357312,0.903850596495144,0.904972835110881,0.906953645463876
"7","brick_tbtm",3.03,0.957069528497957,0.00147530906977336,0.955598013576938,0.956067785507266,0.956649478852153,0.957749616491172,0.959282748062254
"8","brick_v",2.72,0.96147102132503,0.00153528649001532,0.959478836170086,0.961037552422793,0.96103816389479,0.962193590459222,0.963606963678256
"9","brick_xbtm",1,0.985781270520039,0.000375209215866961,0.985354538796126,0.985521778298232,0.98574221287681,0.985987148030885,0.986300674598139
"10","brick_u",0.89,0.987428458184234,0.000454938428191834,0.986998154001298,0.987127321047787,0.987422241262024,0.987423173593598,0.988171401016465
"11","log_depth",0.42,0.993998506901632,0.000265528009767332,0.993768037532273,0.993845141824287,0.993886374664985,0.994059650198445,0.994433330288171
"12","brick_depth",0.16,0.997776792849588,7.5581170212015e-05,0.997692748948461,0.997725988000794,0.997752730830391,0.997855897416006,0.997856599052285
