"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.848484848484849,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.904601563375649,"Preprocessor1_Model1"
"3","roc_auc","binary",0.825665859564165,"Preprocessor1_Model1"
"4","tss_max","binary",0.542372881355932,"Preprocessor1_Model1"
