"","var","importance","mean","sd","min","q25","med","q75","max"
"1","brick_sst",40.27,0.587378077909807,0.0468345191105278,0.536007571490416,0.538299337257546,0.605660676698973,0.625606183671798,0.631316620430303
"2","dfs",58.79,0.397574324103588,0.0416843257697608,0.348789315654897,0.371355639610654,0.388393205421807,0.42837289532831,0.450960564502273
"3","brick_u",0.72,0.992623004984077,0.000633854065382565,0.991903589938754,0.992441283746725,0.992501231600077,0.992625292635083,0.993643626999746
"4","brick_v",0.01,0.99993086504583,6.56812897940735e-06,0.999919601709859,0.99993170315483,0.999932701622516,0.999933619786862,0.999936698955085
"5","brick_xbtm",0.22,0.99777599418402,0.000386453753343726,0.997124474346028,0.997791309881122,0.997829488022505,0.998063100511932,0.998071598158512
