"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.741666666666667,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.332301892994538,"Preprocessor1_Model1"
"3","roc_auc","binary",0.805039787798408,"Preprocessor1_Model1"
"4","tss_max","binary",0.565365668813945,"Preprocessor1_Model1"
