"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",0,1,0,1,1,1,1,1
"2","brick_sst",18.96,0.793745436177084,0.00492139005395617,0.7898067568223,0.791814070624394,0.792371218412563,0.792392187778829,0.802342947247335
"3","brick_tbtm",0.76,0.99168182278061,0.000151748006603771,0.991509615730937,0.991586038743336,0.991651682511012,0.991767918658387,0.991893858259381
"4","brick_sss",4.86,0.947071280965917,0.00273409369536303,0.942983272801912,0.945606593313441,0.948278176319163,0.948975512772698,0.949512849622369
"5","brick_sbtm",51.52,0.439407588005328,0.0117772691884501,0.420560496941064,0.437927262856946,0.439876441815376,0.449262707979706,0.449411030433547
"6","brick_mld",1.37,0.985103588843178,0.00108859938570861,0.983988230689967,0.984249901904902,0.98476962739353,0.986210710374027,0.986299473853463
"7","dfs",22.52,0.754929528810898,0.00760895609219158,0.744994408938408,0.752026968624105,0.754361833549522,0.757492224497848,0.765772208444605
"8","brick_u",0,1,0,1,1,1,1,1
"9","brick_v",0,1,0,1,1,1,1,1
"10","brick_xbtm",0,1,0,1,1,1,1,1
