"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",14.98,0.959619650433479,0.0034273632379569,0.955249632730636,0.957884619758249,0.958786108714002,0.96285116320427,0.963326727760235
"2","brick_tbtm",8.79,0.976302464432903,0.00127861448504007,0.975376110532925,0.975548168360168,0.976020414403332,0.976037484216284,0.978530144651805
"3","brick_mld",14.33,0.961374790526994,0.00252679543309204,0.95712188938186,0.961591509395488,0.96213640201595,0.96215674369221,0.963867408149461
"4","brick_sss",14.05,0.962138875662745,0.00192582413868445,0.961111593854278,0.96125020359006,0.961353318671497,0.96140109474513,0.965578167452763
"5","brick_sbtm",19.4,0.947699538711083,0.00237784400208336,0.944818734617892,0.94573810563448,0.948636192376409,0.948660815180612,0.950643845746023
"6","gseal",11.14,0.969970024514074,0.0007286779260322,0.969141899689825,0.969690563603135,0.969766902748921,0.970145919492784,0.971104837035706
"7","hseal",17.31,0.953334681505149,0.00154352945707127,0.951233655139209,0.952499344429739,0.953656650614571,0.953972311665266,0.955311445676958
