"","var","importance","mean","sd","min","q25","med","q75","max"
"1","brick_sst",31.5,0.567076735835707,0.0103820823972202,0.553823840714212,0.560903440418015,0.565748540027158,0.577089680636956,0.577818177382191
"2","dfs",24.85,0.658474274106995,0.0228748071539554,0.63031600429107,0.646905737608816,0.651682730422686,0.677362836753041,0.686104061459361
"3","brick_sbtm",12.86,0.823281626295231,0.0103634266213194,0.811467376033888,0.820093765918107,0.821138049796566,0.823845685049223,0.839863254678373
"4","brick_sss",11.98,0.835347274782873,0.00404039618418073,0.829739715463094,0.834144990200567,0.834266321271143,0.83906008678397,0.839525260195588
"5","fish_biomass",7.18,0.901336379375383,0.00207625866299374,0.89807842749533,0.900648954634066,0.901980939316808,0.902603744624097,0.903369830806613
"6","brick_mld",3.89,0.946487673849432,0.00217243736684531,0.943438217855322,0.945164625748278,0.947401757558885,0.947505401961366,0.948928366123311
"7","brick_v",2.27,0.968846164583873,0.000591225006001632,0.968427212799521,0.968466281271929,0.968525852344855,0.968987700697565,0.969823775805493
"8","brick_xbtm",2,0.972459970146133,0.000740819681182526,0.971346252430239,0.972113582574383,0.972711297274012,0.972920891364491,0.973207827087539
"9","brick_u",1.56,0.97860002861848,0.00119847748872134,0.976620515215159,0.978687262762995,0.978740331373971,0.979112070200479,0.979839963539795
"10","brick_tbtm",0.95,0.986989999153587,0.000476891466786511,0.986561599233967,0.986760542332487,0.986905543452176,0.986919070363528,0.987803240385778
"11","log_depth",0.94,0.987103521124477,0.000507595757383956,0.986504127420681,0.986847556861091,0.987100735688758,0.987187911460931,0.987877274190924
"12","brick_depth",0.01,0.999816466199797,6.78487703792137e-06,0.999806839390089,0.999814089988448,0.99981611501003,0.999820477689438,0.999824808920981
