"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",3.72,0.979194856854133,0.00338622603662633,0.973642491742486,0.978495763322706,0.980293656565336,0.981589102347215,0.981953270292924
"2","brick_sst",3.6,0.979881013413865,0.0036263474264008,0.974976219307721,0.978722214580878,0.978820566861319,0.982850898699221,0.984035167620184
"3","brick_tbtm",0.24,0.998655275232655,0.000138610090464179,0.998418994853924,0.998668591323121,0.998696684697999,0.998709655718473,0.998782449569758
"4","brick_sss",75.31,0.579161541738385,0.0477354894016814,0.497093346038023,0.588269376407059,0.589754955737919,0.599401342777044,0.621288687731881
"5","brick_sbtm",0.77,0.995701873600734,0.000458189468551375,0.995041778977226,0.995558404263819,0.995802161258877,0.995802428498055,0.996304595005692
"6","brick_mld",2.11,0.98819747568903,0.00111845067378425,0.98699445487494,0.987565915015043,0.988159307577815,0.988296429644906,0.989971271332445
"7","dfs",11.62,0.935072767913567,0.00198046600007917,0.933106509715117,0.933546776675849,0.934555883031374,0.93630583887168,0.937848831273818
"8","brick_u",0.09,0.999504924576296,8.38339186205791e-05,0.999382198424506,0.999497550931528,0.999508394093589,0.999518406126298,0.99961807330556
"9","brick_v",2.4,0.986585310421914,0.00122877562854949,0.985506101070459,0.985922849261413,0.986219065972652,0.98661940937573,0.988659126429317
"10","brick_xbtm",0.13,0.99924924579442,0.000153053139633511,0.999044406525573,0.999167796238919,0.999235830804908,0.999396203907214,0.999401991495485
