"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.771929824561403,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.880134065914734,"Preprocessor1_Model1"
"3","roc_auc","binary",0.870209339774557,"Preprocessor1_Model1"
"4","tss_max","binary",0.620289855072464,"Preprocessor1_Model1"
