"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",50.85,0.567862120653285,0.0157125366002565,0.545320890737129,0.563434160509437,0.568416893852467,0.573631155042378,0.588507503125015
"2","brick_tbtm",21.92,0.813709757600759,0.00478957882930526,0.806990902944953,0.812443425532437,0.812959318216222,0.816303463044159,0.819851678266025
"3","log_depth",7.91,0.932816988280814,0.00244433529546339,0.929922169441961,0.931436639843814,0.932567588863172,0.933791694391469,0.936366848863656
"4","brick_depth",4.5,0.961742953619063,0.00104569168293691,0.960732086539281,0.961214572731857,0.961474991681513,0.961819504054206,0.963473613088458
"5","brick_sst",2.98,0.974662549354649,0.000755308058344923,0.973959611644063,0.974056309829843,0.974533687191724,0.974951610245891,0.975811527861725
"6","fish_biomass",2.93,0.975114884264416,0.00151711924465324,0.972790900340534,0.974698073274982,0.975386696142997,0.97584432617017,0.976854425393395
"7","brick_mld",2.8,0.976166120598143,0.00149051200653195,0.973745624272006,0.975746309071866,0.97685058629193,0.977072083846003,0.977415999508911
"8","brick_v",2.13,0.98190337569116,0.00029053150842695,0.981522982087388,0.981676312370093,0.982023275816083,0.982083336666139,0.982210971516098
"9","brick_sss",1.43,0.987849499144479,0.000430022609771732,0.987440029549957,0.987583362830594,0.987660433514802,0.988067814299393,0.988495855527647
"10","brick_u",1.2,0.989789225038989,0.00070986322081191,0.988966316348822,0.989436900283331,0.989759822168599,0.989897643983045,0.990885442411149
"11","brick_sbtm",0.74,0.993738075218196,0.000538506578497962,0.993128284366136,0.993408973496907,0.993552082174154,0.994221374879391,0.994379661174392
"12","brick_xbtm",0.61,0.994822635170438,0.000148046300232252,0.99468163321254,0.99469262207897,0.99478399015705,0.994950560205317,0.995004370198314
