"","var","importance","mean","sd","min","q25","med","q75","max"
"1","depth",34.66,0.272189094299707,0.052655550664473,0.222112685671575,0.230594415090936,0.263743014385699,0.292502055653542,0.351993300696783
"2","sst",27.63,0.419874215699974,0.0585181113924983,0.324109796415879,0.41269742583717,0.4388010606727,0.444739125828421,0.479023669745698
"3","xbtm",24.64,0.482526300116558,0.0447822139365564,0.430019296913674,0.440416037947469,0.500061889877875,0.510741492441081,0.531392783402691
"4","v",11.69,0.754485093540624,0.0243780628261941,0.726323347082416,0.738008136834853,0.752769121114775,0.766816621386856,0.78850824128422
"5","fish_biomass",1.38,0.971048439761372,0.00163500429395513,0.969077560182411,0.969939381669556,0.971057902474065,0.971926188752997,0.973241165727832
"6","tbtm",0,1,0,1,1,1,1,1
"7","mld",0,1,0,1,1,1,1,1
"8","sss",0,1,0,1,1,1,1,1
"9","sbtm",0,1,0,1,1,1,1,1
"10","u",0,1,0,1,1,1,1,1
"11","log_depth",0,1,0,1,1,1,1,1
"12","dfs",0,1,0,1,1,1,1,1
