"","var","importance","mean","sd","min","q25","med","q75","max"
"1","sst",42.1,0.406740219461529,0.0590451068854827,0.336271533580228,0.359081688005266,0.423126424148373,0.432471088295157,0.482750363278619
"2","xbtm",11,0.845065728870487,0.0134987771894572,0.822784051853734,0.842369540394245,0.850711101063394,0.852945567998617,0.856518383042445
"3","v",9.94,0.859948909796919,0.0062309250785486,0.852801409402387,0.857129110860157,0.85760111551005,0.863375451481613,0.868837461730386
"4","sbtm",9.17,0.870756713856917,0.00310048538465265,0.867763052876316,0.868080066388223,0.869889344892057,0.873707237597052,0.874343867530938
"5","mld",6.89,0.902862969860656,0.00776173185032961,0.890969373585099,0.899109475640048,0.906486323867176,0.908780603841927,0.908969072369028
"6","sss",4.91,0.930848332540035,0.00512614038060265,0.922281668233543,0.930210206736372,0.932593923828251,0.934104959199658,0.935050904702353
"7","fish_biomass",4.56,0.935765075361911,0.00724653490441838,0.928985512320487,0.929066188315894,0.936641886740854,0.937647633602785,0.946484155829533
"8","dfs",4.3,0.939435280129099,0.0017834897450843,0.936788975942637,0.939124839049141,0.939287761027013,0.94036129225633,0.941613532370372
"9","tbtm",3.88,0.945385601453823,0.00448819942135138,0.939067504548744,0.943718413794574,0.946138777856686,0.946639569161584,0.951363741907527
"10","u",3.26,0.954102079600574,0.00523786380408225,0.947898313206444,0.949232979100527,0.95568351859364,0.958820768764541,0.958874818337718
"11","log_depth",0,1,0,1,1,1,1,1
