"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",4.98,0.958400288547072,0.00219726779759046,0.955848079559643,0.957144038597093,0.957685377077651,0.960172857140064,0.961151090360908
"2","brick_sst",57.79,0.517281252918429,0.0105604222745995,0.501821659663631,0.51087896645591,0.52291486105209,0.524236544669974,0.526554232750539
"3","brick_tbtm",4.27,0.964357975622124,0.00124361635908701,0.962532078309863,0.963706500823919,0.964812286967589,0.965073516174834,0.965665495834414
"4","brick_sss",2.86,0.976134791282731,0.000704553559409798,0.975142682967443,0.975930332227531,0.976146521378469,0.976368432009115,0.977085987831095
"5","brick_sbtm",1.77,0.985227924861082,0.000386240812023626,0.984817846161929,0.985063513169482,0.98507721190041,0.985349842336352,0.985831210737235
"6","brick_mld",0.89,0.992576548058892,0.000302188941516571,0.992161966951201,0.992369989996282,0.992665412746399,0.992818458226431,0.992866912374144
"7","dfs",24.94,0.791671266401172,0.00612435969315869,0.785032526524366,0.786303441359672,0.791347663688144,0.797120990813317,0.798551709620361
"8","brick_u",0.14,0.998805151393868,5.08204084076797e-05,0.998750759968233,0.998765394501604,0.99879367603998,0.998851561893571,0.998864364565951
"9","brick_v",1.97,0.98354653850884,0.000994588594894944,0.981954871081239,0.983615996840455,0.983717914870685,0.983733666110297,0.984710243641525
"10","brick_xbtm",0.39,0.996737956051863,0.000300610672618805,0.996306422902083,0.996548610001207,0.996876065851571,0.996935827215266,0.997022854289185
