"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",1.04,0.990417542611829,0.000436426041644728,0.989954607569833,0.990162682323122,0.990240552226384,0.990705308085056,0.991024562854748
"2","brick_sst",33.77,0.689517470243102,0.00596391041824385,0.679710210883684,0.689053839456478,0.690350444834128,0.693668691912428,0.69480416412879
"3","brick_tbtm",6.76,0.937870042136188,0.00160950546470846,0.93620820458473,0.93724038868146,0.937349988572493,0.938054950649058,0.940496678193196
"4","brick_sss",5.23,0.951905712490275,0.00544549900199904,0.947697284660856,0.948789441019626,0.950325331361807,0.951406283822456,0.96131022158663
"5","brick_sbtm",6.08,0.944101152280126,0.00142247384729566,0.941919818328993,0.943515390036845,0.944483145746982,0.945261179393595,0.945326227894214
"6","brick_mld",2.5,0.976993175481809,0.000483007437570613,0.976571309378902,0.976592917970975,0.976811434850132,0.977324657778443,0.977665557430591
"7","dfs",44.61,0.589863449581042,0.0123988601699402,0.576658322764018,0.580104282482569,0.587115599320913,0.600821844504638,0.604617198833071
"8","brick_u",0,0.999999999905232,7.1484219057006e-12,0.999999999897859,0.999999999902068,0.99999999990269,0.99999999990687,0.999999999916672
"9","brick_v",0,0.999969614321254,2.65427060398554e-06,0.999967081532932,0.999968078860541,0.999968974667904,0.999969978721664,0.999973957823229
"10","brick_xbtm",0.01,0.999931575888991,1.93298543033826e-06,0.999930106220177,0.999930533064305,0.999930831233744,0.999931495764954,0.999934913161777
